series,seriesLabel,wikipediaPage,image,startTime,follower,score,locations,countries,genres,maleCreatorsCount,femaleCreatorsCount,otherCreatorsCount
http://www.wikidata.org/entity/Q39074462,Die Wahrheit über den Fall Harry Quebert,https://en.wikipedia.org/wiki/The_Truth_About_the_Harry_Quebert_Affair_(miniseries),,2018,,,,United States of America,"television series based on a novel, drama television series",1,0,0
http://www.wikidata.org/entity/Q16144925,Capitan Alatriste – Mit Dolch und Degen,https://en.wikipedia.org/wiki/Las_aventuras_del_capit%C3%A1n_Alatriste_(TV_series),,2015,,,El Madrid de los Austrias,Spain,"television series based on a novel, historical television series",2,0,0
http://www.wikidata.org/entity/Q7619907,Storage Hunters,https://en.wikipedia.org/wiki/Storage_Hunters,,2011,,,,United States of America,reality television,1,0,0
http://www.wikidata.org/entity/Q7852443,Tum Bin Jaaoon Kahaan,https://en.wikipedia.org/wiki/Tum_Bin_Jaaoon_Kahaan,,2003,,,,India,,0,1,0
http://www.wikidata.org/entity/Q7278515,Rabba Ishq Na Hove,https://en.wikipedia.org/wiki/Rabba_Ishq_Na_Hove,,2005,,,,India,,0,1,0
http://www.wikidata.org/entity/Q6956516,Naaginn,https://en.wikipedia.org/wiki/Naaginn_(2007_TV_series),,2007,,,,India,,0,1,0
http://www.wikidata.org/entity/Q6809688,Mehndi Tere Naam Ki,https://en.wikipedia.org/wiki/Mehndi_Tere_Naam_Ki,,2002,,,,India,,0,1,0
http://www.wikidata.org/entity/Q5289001,Doli Saja Ke,https://en.wikipedia.org/wiki/Doli_Saja_Ke,,2007,,,,India,,0,1,0
http://www.wikidata.org/entity/Q2345442,Living with Fran,https://en.wikipedia.org/wiki/Living_with_Fran,,2005,,,,United States of America,American television sitcom,1,0,0
http://www.wikidata.org/entity/Q20707362,The Crown,https://en.wikipedia.org/wiki/The_Crown_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/Costumes%20from%20The%20Crown.jpg,2016,276387,,"London, Westminster Abbey, Balmoral Castle, Buckingham Palace, Windsor Castle, 10 Downing Street, Chartwell, Gordonstoun","United Kingdom, United States of America","drama television series, crime film, biographical film",4,0,0
http://www.wikidata.org/entity/Q15974784,Der große Eisenbahnraub 1963,https://en.wikipedia.org/wiki/The_Great_Train_Robbery_(2013_TV_series),,2013,,,United Kingdom,United Kingdom,crime film,2,0,0
http://www.wikidata.org/entity/Q116875228,The Good Mothers,https://en.wikipedia.org/wiki/The_Good_Mothers,,2023,,,,"United Kingdom, Italy","crime television series, drama television series",1,0,0
http://www.wikidata.org/entity/Q16967399,White Teeth,https://en.wikipedia.org/wiki/White_Teeth_(TV_serial),,2002,,,London,United Kingdom,"comedy drama, drama television series",1,0,0
http://www.wikidata.org/entity/Q18354654,Asia's Got Talent,https://en.wikipedia.org/wiki/Asia%27s_Got_Talent,,2015,3960000,,,Singapore,,1,0,0
http://www.wikidata.org/entity/Q9300869,"The X Factor, XSeer Al Najah",https://en.wikipedia.org/wiki/The_X_Factor_(Arabic_TV_series),,2006,,,,Arab world,,1,0,0
http://www.wikidata.org/entity/Q8042728,X Faktor,https://en.wikipedia.org/wiki/X_Faktor_(Slovenian_TV_series),,2012,,,,Slovenia,,1,0,0
http://www.wikidata.org/entity/Q8042723,X Factor India,https://en.wikipedia.org/wiki/X_Factor_India,,2011,,,,India,,1,0,0
http://www.wikidata.org/entity/Q7679210,Talento Argentino,https://en.wikipedia.org/wiki/Got_Talent_Argentina,,2008,,,,Argentina,,1,0,0
http://www.wikidata.org/entity/Q5598559,Grease Is the Word,https://en.wikipedia.org/wiki/Grease_Is_the_Word,,2007,,,,United Kingdom,,1,0,0
http://www.wikidata.org/entity/Q5245701,Red or Black?,https://en.wikipedia.org/wiki/Red_or_Black%3F,,2011,,,,United Kingdom,,1,0,0
http://www.wikidata.org/entity/Q4413266,Sekret Uspekha,https://en.wikipedia.org/wiki/Sekret_Uspekha,,2005,,,,Russia,,1,0,0
http://www.wikidata.org/entity/Q3720912,El Factor X,https://en.wikipedia.org/wiki/El_Factor_X,,2005,,,,Colombia,,1,0,0
http://www.wikidata.org/entity/Q3585937,Pilipinas Got Talent,https://en.wikipedia.org/wiki/Pilipinas_Got_Talent,,2010,3351,,,Philippines,,2,0,0
http://www.wikidata.org/entity/Q96614800,Got Talent Uruguay,https://en.wikipedia.org/wiki/Got_Talent_Uruguay,,2020,,,,Uruguay,"talent show, reality television",1,0,0
http://www.wikidata.org/entity/Q15146712,La France a un incroyable talent,https://en.wikipedia.org/wiki/La_France_a_un_incroyable_talent,,2006,115040,,,France,talent show,1,0,0
http://www.wikidata.org/entity/Q15277035,The X Factor Israel,https://en.wikipedia.org/wiki/The_X_Factor_Israel,,2013,,,,Israel,reality television,1,0,0
http://www.wikidata.org/entity/Q23901182,Hungary's Got Talent,https://en.wikipedia.org/wiki/Hungary%27s_Got_Talent,,2015,2696,,,Hungary,talent show,1,0,0
http://www.wikidata.org/entity/Q49166667,Israel's Got Talent,https://en.wikipedia.org/wiki/Israel%27s_Got_Talent,,2018,,,,Israel,talent show,1,0,0
http://www.wikidata.org/entity/Q7776453,The X Factor Philippines,https://en.wikipedia.org/wiki/The_X_Factor_Philippines,,2012,,,,Philippines,talent show,1,0,0
http://www.wikidata.org/entity/Q7776441,The X Factor,https://en.wikipedia.org/wiki/The_X_Factor_(New_Zealand_TV_series),,2013,,,,New Zealand,reality television,1,0,0
http://www.wikidata.org/entity/Q7776427,The X Factor: Ji Qing Chang Xiang,https://en.wikipedia.org/wiki/The_X_Factor:_Ji_Qing_Chang_Xiang,,2011,,,,People's Republic of China,reality television,1,0,0
http://www.wikidata.org/entity/Q7776426,The X Factor: China's Strongest Voice,https://en.wikipedia.org/wiki/The_X_Factor:_Zhongguo_Zui_Qiang_Yin,,2013,,,,People's Republic of China,reality television,1,0,0
http://www.wikidata.org/entity/Q6146598,Got Talent España,https://en.wikipedia.org/wiki/Got_Talent_Espa%C3%B1a,http://commons.wikimedia.org/wiki/Special:FilePath/Val%C3%A8ncia%20-%20Got%20Talent.jpg,2008,,,,Spain,"talent show, reality television",1,0,0
http://www.wikidata.org/entity/Q7388399,SA's Got Talent,https://en.wikipedia.org/wiki/SA%27s_Got_Talent,,2009,,,,South Africa,reality television,1,0,0
http://www.wikidata.org/entity/Q7928460,Vietnam's Got Talent,https://en.wikipedia.org/wiki/Vietnam%27s_Got_Talent,,2011,,,,Vietnam,reality television,1,0,0
http://www.wikidata.org/entity/Q5057725,Celebrity Duets: Philippine Edition,https://en.wikipedia.org/wiki/Celebrity_Duets:_Philippine_Edition,,2007,,,,Philippines,reality television,1,0,0
http://www.wikidata.org/entity/Q5347161,Eesti talent,https://en.wikipedia.org/wiki/Eesti_talent,,2010,,,,Estonia,reality show,1,0,0
http://www.wikidata.org/entity/Q3570531,X Factor,https://en.wikipedia.org/wiki/X_Factor_(French_TV_series),,2009,,,,France,talent show,1,0,0
http://www.wikidata.org/entity/Q4480683,Faktor A,https://en.wikipedia.org/wiki/Faktor_A,,2011,,,,Russia,"talent show, reality television",2,0,0
http://www.wikidata.org/entity/Q5645693,X Factor,https://en.wikipedia.org/wiki/X_Factor_(Bulgarian_TV_series),,2011,,,,Bulgaria,reality television,1,0,0
http://www.wikidata.org/entity/Q5636370,HaDavar HaGadol HaBa,https://en.wikipedia.org/wiki/HaDavar_HaGadol_HaBa,,2007,,,,United States of America,reality television,1,0,0
http://www.wikidata.org/entity/Q8042727,X Factor,https://en.wikipedia.org/wiki/X_Factor_(Polish_TV_series),,2011,,,,Poland,talent show,1,0,0
http://www.wikidata.org/entity/Q8042731,X Factor Indonesia,https://en.wikipedia.org/wiki/X_Factor_Indonesia,,2012,,,,Indonesia,reality television,1,0,0
http://www.wikidata.org/entity/Q8042709,X Factor,https://en.wikipedia.org/wiki/X_Factor_(Albanian_TV_series),,2012,,,,Albania,reality television,1,0,0
http://www.wikidata.org/entity/Q7032786,Nigeria's Got Talent,https://en.wikipedia.org/wiki/Nigeria%27s_Got_Talent,,2012,,,,United Kingdom,reality television,1,0,0
http://www.wikidata.org/entity/Q6019170,India's Got Talent,https://en.wikipedia.org/wiki/India%27s_Got_Talent,,2009,,,,India,talent show,1,0,0
http://www.wikidata.org/entity/Q6025816,Indonesia's Got Talent,https://en.wikipedia.org/wiki/Indonesia%27s_Got_Talent,,2010,28455,,,Indonesia,reality television,1,0,0
http://www.wikidata.org/entity/Q4053280,X-Factor,https://en.wikipedia.org/wiki/X-Factor_(Ukrainian_TV_series),,2010,,,,Ukraine,talent show,1,0,0
http://www.wikidata.org/entity/Q2060916,X Factor,https://en.wikipedia.org/wiki/X_Factor_(Dutch_TV_series),,2006,,,,"Netherlands, Belgium",talent show,1,0,0
http://www.wikidata.org/entity/Q3436878,Talang,https://en.wikipedia.org/wiki/Talang_(Swedish_TV_series),,2007,,,,Sweden,"talent show, reality television",1,0,0
http://www.wikidata.org/entity/Q6745239,Mam talent!,https://en.wikipedia.org/wiki/Mam_talent!,,2008,,,,Poland,talent show,1,0,0
http://www.wikidata.org/entity/Q16968091,X Factor,https://en.wikipedia.org/wiki/X_Factor_(Czech_TV_series),,2008,,,,Czech Republic,"game show, reality television, musical film",3,0,0
http://www.wikidata.org/entity/Q3738255,Factor X,https://en.wikipedia.org/wiki/Factor_X_(Spanish_TV_series),,2007,,,,Spain,reality television,1,0,0
http://www.wikidata.org/entity/Q1772901,The X Factor,https://en.wikipedia.org/wiki/The_X_Factor_(Australian_TV_series),,2005,,,Sydney,Australia,reality television,1,0,0
http://www.wikidata.org/entity/Q837504,Das Supertalent,https://en.wikipedia.org/wiki/Das_Supertalent,,2007,,,,Germany,talent show,1,0,0
http://www.wikidata.org/entity/Q556444,Britain’s Got Talent,https://en.wikipedia.org/wiki/Britain%27s_Got_Talent,,2007,20100000,,,United Kingdom,talent show,1,0,0
http://www.wikidata.org/entity/Q327551,X Factor,https://en.wikipedia.org/wiki/X_Factor_(German_TV_series),,2010,,,,Germany,talent show,1,0,0
http://www.wikidata.org/entity/Q2872153,Australia's Got Talent,https://en.wikipedia.org/wiki/Australia%27s_Got_Talent,,2007,,,,Australia,reality television,1,0,0
http://www.wikidata.org/entity/Q591519,X Factor,https://en.wikipedia.org/wiki/X_Factor_(Danish_TV_series),,2008,,,,Denmark,reality television,1,0,0
http://www.wikidata.org/entity/Q133943,Ukrayina maye talant,https://en.wikipedia.org/wiki/Ukrayina_maye_talant,http://commons.wikimedia.org/wiki/Special:FilePath/2021.12.25%20%D1%83%D0%BC%D1%82%20311.jpg,2009,,,,Ukraine,talent show,1,0,0
http://www.wikidata.org/entity/Q370891,Happy Town,https://en.wikipedia.org/wiki/Happy_Town_(TV_series),,2010,,,Minnesota,United States of America,"mystery television series, drama television series",8,2,0
http://www.wikidata.org/entity/Q6208223,Joe's Palace,https://en.wikipedia.org/wiki/Joe%27s_Palace,,2007,,,,United Kingdom,,1,0,0
http://www.wikidata.org/entity/Q60768209,Summer of Rockets,https://en.wikipedia.org/wiki/Summer_of_Rockets,,2019,,,,United Kingdom,drama television series,1,0,0
http://www.wikidata.org/entity/Q5037100,Capturing Mary,https://en.wikipedia.org/wiki/Capturing_Mary,,2007,,,,United Kingdom,drama film,1,0,0
http://www.wikidata.org/entity/Q4162402,Dancing on the Edge,https://en.wikipedia.org/wiki/Dancing_on_the_Edge_(TV_series),,2013,,,,United Kingdom,drama,1,0,0
http://www.wikidata.org/entity/Q629439,Cranford,https://en.wikipedia.org/wiki/Cranford_(TV_series),,2007,,,,United Kingdom,"television series based on a novel, drama television series",1,1,0
http://www.wikidata.org/entity/Q1055793,Long Way Round,https://en.wikipedia.org/wiki/Long_Way_Round,http://commons.wikimedia.org/wiki/Special:FilePath/BMW%20Long%20Way%20Round.jpg,2004,12018,,,United Kingdom,travel documentary,1,0,0
http://www.wikidata.org/entity/Q902253,Long Way Down,https://en.wikipedia.org/wiki/Long_Way_Down,,2007,12018,,,United Kingdom,travel documentary,1,0,0
http://www.wikidata.org/entity/Q3212341,La Rivière Espérance,https://en.wikipedia.org/wiki/La_Rivi%C3%A8re_Esp%C3%A9rance,,1995,,,,France,,2,1,0
http://www.wikidata.org/entity/Q20820889,Trapped – Gefangen in Island,https://en.wikipedia.org/wiki/Trapped_(Icelandic_TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/Sey%C3%B0isfj%C3%B6r%C3%B0ur%20.1.jpg,2015,,,Seyðisfjörður,Iceland,thriller television series,1,0,0
http://www.wikidata.org/entity/Q107210735,Katla,https://en.wikipedia.org/wiki/Katla_(TV_series),,2021,,,,Iceland,"thriller television series, Nordic noir",2,0,0
http://www.wikidata.org/entity/Q7980754,Welcome to The Captain,https://en.wikipedia.org/wiki/Welcome_to_The_Captain,,2008,,,Los Angeles,United States of America,American television sitcom,1,0,0
http://www.wikidata.org/entity/Q844059,New Girl,https://en.wikipedia.org/wiki/New_Girl,,2011,,,Los Angeles,United States of America,American television sitcom,27,6,0
http://www.wikidata.org/entity/Q3520530,The Days,https://en.wikipedia.org/wiki/The_Days_(American_TV_series),,2004,,,,United States of America,,0,0,0
http://www.wikidata.org/entity/Q259954,Die Koala Brüder,https://en.wikipedia.org/wiki/The_Koala_Brothers,,2003,,,,"Australia, United Kingdom",children's television series,0,0,0
http://www.wikidata.org/entity/Q7353477,Robotskin,https://en.wikipedia.org/wiki/Robotskin,,2007,,,,,science fiction television program,1,0,0
http://www.wikidata.org/entity/Q18844750,The Man in the High Castle,https://en.wikipedia.org/wiki/The_Man_in_the_High_Castle_(TV_series),http://commons.wikimedia.org/wiki/Special:FilePath/High%20Castle-3.jpg,2015,61328,,"San Francisco, New York City, Berlin, Cañon City",United States of America,"thriller television series, alternate history television series, television series based on a novel, drama television series, science fiction television program, alternate history",2,0,0
http://www.wikidata.org/entity/Q17109871,Odd Couple,https://en.wikipedia.org/wiki/The_Odd_Couple_(2015_TV_series),,2015,6798,,New York City,United States of America,sitcom,1,0,0
http://www.wikidata.org/entity/Q1508139,Mr. Sunshine,https://en.wikipedia.org/wiki/Mr._Sunshine_(2011_TV_series),,2011,,54,,United States of America,American television sitcom,3,1,0
http://www.wikidata.org/entity/Q7185402,Philippines' Next Top Model,https://en.wikipedia.org/wiki/Philippines%27_Next_Top_Model,,2007,,,,Philippines,,0,1,0
http://www.wikidata.org/entity/Q6888439,Modelville,https://en.wikipedia.org/wiki/Modelville,,2008,,,,United States of America,,0,1,0
http://www.wikidata.org/entity/Q3855796,Mexico's Next Top Model,https://en.wikipedia.org/wiki/Mexico%27s_Next_Top_Model,,2009,,,,"Mexico, United States of America",reality television,0,1,0
http://www.wikidata.org/entity/Q2056432,Scandinavia's Next Top Model,https://en.wikipedia.org/wiki/Top_Model_(Scandinavian_TV_series),,2005,,,,Denmark,reality television,0,1,0
http://www.wikidata.org/entity/Q3705475,Danmarks Næste Topmodel,https://en.wikipedia.org/wiki/Danmarks_N%C3%A6ste_Topmodel,,2005,,,,Denmark,reality television,0,1,0
http://www.wikidata.org/entity/Q1369397,The Tyra Banks Show,https://en.wikipedia.org/wiki/The_Tyra_Banks_Show,,2005,,,"New York City, Los Angeles",United States of America,talk show,0,1,0
http://www.wikidata.org/entity/Q972939,Top Model po-russki,https://en.wikipedia.org/wiki/Top_Model_po-russki,,2011,,,,Russia,reality television,0,1,0
http://www.wikidata.org/entity/Q2629355,Britain's Next Top Model,https://en.wikipedia.org/wiki/Britain%27s_Next_Top_Model,,2005,,,,United Kingdom,reality television,0,1,0
http://www.wikidata.org/entity/Q2484097,Brazil's Next Top Model,https://en.wikipedia.org/wiki/Brazil%27s_Next_Top_Model,,2007,,,,Brazil,reality television,0,1,0
http://www.wikidata.org/entity/Q605957,Asia’s Next Top Model,https://en.wikipedia.org/wiki/Asia%27s_Next_Top_Model,,2012,,,,Singapore,reality television,0,1,0
http://www.wikidata.org/entity/Q104866568,Navarasa - Neun Emotionen,https://en.wikipedia.org/wiki/Navarasa_(TV_series),,2021,,,,India,"drama film, anthology series",1,0,0
http://www.wikidata.org/entity/Q56281007,Foundation,https://en.wikipedia.org/wiki/Foundation_(TV_series),,2021,,,"Trantor, Galactic Empire, Synnax",United States of America,"television series based on a novel, science fiction television program",7,3,0
http://www.wikidata.org/entity/Q2902011,Park Road,https://en.wikipedia.org/wiki/Park_Road_(TV_series),,2009,,,,Denmark,,5,2,0
http://www.wikidata.org/entity/Q48855569,The Rain,https://en.wikipedia.org/wiki/The_Rain_(TV_series),,2018,20590,,,"Denmark, United States of America","post-apocalyptic television series, thriller television series, drama television series, psychological thriller, science fiction film, science fiction television program",10,4,0
